batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=0	epoch=0	loss=0.6987	train_acc=0.4688	val_acc=0.4114
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=17	epoch=0	loss=0.6310	train_acc=0.7031	val_acc=0.7475
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=18	epoch=0	loss=0.6109	train_acc=0.8125	val_acc=0.7593
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=19	epoch=0	loss=0.6001	train_acc=0.7344	val_acc=0.7766
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=20	epoch=0	loss=0.5928	train_acc=0.7188	val_acc=0.7975
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=21	epoch=0	loss=0.5563	train_acc=0.7656	val_acc=0.8111
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=22	epoch=0	loss=0.5426	train_acc=0.8438	val_acc=0.8183
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=23	epoch=0	loss=0.5445	train_acc=0.8750	val_acc=0.8229
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=24	epoch=0	loss=0.5389	train_acc=0.8594	val_acc=0.8356
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=25	epoch=0	loss=0.5354	train_acc=0.8438	val_acc=0.8520
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=26	epoch=0	loss=0.5003	train_acc=0.9062	val_acc=0.8665
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=27	epoch=0	loss=0.4918	train_acc=0.8750	val_acc=0.8674
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=28	epoch=0	loss=0.4880	train_acc=0.8906	val_acc=0.8747
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=29	epoch=0	loss=0.5019	train_acc=0.8281	val_acc=0.8783
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=30	epoch=0	loss=0.4548	train_acc=0.9375	val_acc=0.8819
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=31	epoch=0	loss=0.4208	train_acc=0.9375	val_acc=0.8856
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=32	epoch=0	loss=0.4149	train_acc=0.9062	val_acc=0.8919
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=33	epoch=0	loss=0.4477	train_acc=0.8594	val_acc=0.8992
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=34	epoch=0	loss=0.3869	train_acc=0.9375	val_acc=0.9019
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=35	epoch=0	loss=0.3913	train_acc=0.9531	val_acc=0.9128
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=36	epoch=0	loss=0.3685	train_acc=0.9062	val_acc=0.9119
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=37	epoch=0	loss=0.3199	train_acc=0.9219	val_acc=0.9137
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=38	epoch=0	loss=0.3958	train_acc=0.8906	val_acc=0.9183
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=39	epoch=0	loss=0.2919	train_acc=0.9219	val_acc=0.9210
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=40	epoch=0	loss=0.2959	train_acc=0.9219	val_acc=0.9237
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=41	epoch=0	loss=0.3627	train_acc=0.8906	val_acc=0.9219
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=42	epoch=0	loss=0.3323	train_acc=0.8594	val_acc=0.9246
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=43	epoch=0	loss=0.3024	train_acc=0.9219	val_acc=0.9255
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=44	epoch=0	loss=0.3192	train_acc=0.9219	val_acc=0.9310
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=45	epoch=0	loss=0.2887	train_acc=0.9062	val_acc=0.9301
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=46	epoch=0	loss=0.2166	train_acc=0.9688	val_acc=0.9310
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=47	epoch=0	loss=0.2687	train_acc=0.9375	val_acc=0.9310
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=48	epoch=0	loss=0.2507	train_acc=0.9531	val_acc=0.9319
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=49	epoch=0	loss=0.2268	train_acc=0.9375	val_acc=0.9319
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=50	epoch=0	loss=0.3054	train_acc=0.9219	val_acc=0.9319
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=51	epoch=0	loss=0.1605	train_acc=0.9844	val_acc=0.9328
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=52	epoch=0	loss=0.2263	train_acc=0.9062	val_acc=0.9328
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=53	epoch=0	loss=0.2303	train_acc=0.9375	val_acc=0.9301
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=54	epoch=0	loss=0.1156	train_acc=0.9844	val_acc=0.9319
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=55	epoch=0	loss=0.1810	train_acc=0.9375	val_acc=0.9337
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=56	epoch=0	loss=0.1940	train_acc=0.9375	val_acc=0.9346
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=57	epoch=0	loss=0.1957	train_acc=0.9375	val_acc=0.9364
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=58	epoch=0	loss=0.2288	train_acc=0.8906	val_acc=0.9382
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=59	epoch=0	loss=0.2450	train_acc=0.9219	val_acc=0.9401
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=60	epoch=0	loss=0.2844	train_acc=0.8906	val_acc=0.9355
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=61	epoch=0	loss=0.1638	train_acc=0.9531	val_acc=0.9310
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=62	epoch=0	loss=0.2921	train_acc=0.8906	val_acc=0.9355
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=63	epoch=0	loss=0.2504	train_acc=0.9062	val_acc=0.9364
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=64	epoch=0	loss=0.2573	train_acc=0.9219	val_acc=0.9401
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=65	epoch=0	loss=0.1783	train_acc=0.9219	val_acc=0.9419
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=66	epoch=0	loss=0.1512	train_acc=0.9688	val_acc=0.9428
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=67	epoch=0	loss=0.1358	train_acc=0.9688	val_acc=0.9464
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=68	epoch=0	loss=0.2005	train_acc=0.9375	val_acc=0.9464
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=69	epoch=1	loss=0.1700	train_acc=0.9375	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=70	epoch=1	loss=0.1464	train_acc=0.9688	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=71	epoch=1	loss=0.1862	train_acc=0.9375	val_acc=0.9464
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=72	epoch=1	loss=0.0984	train_acc=0.9688	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=73	epoch=1	loss=0.2180	train_acc=0.9375	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=74	epoch=1	loss=0.3606	train_acc=0.8594	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=75	epoch=1	loss=0.1568	train_acc=0.9375	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=76	epoch=1	loss=0.1240	train_acc=0.9375	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=77	epoch=1	loss=0.1304	train_acc=0.9531	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=78	epoch=1	loss=0.1254	train_acc=0.9688	val_acc=0.9437
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=79	epoch=1	loss=0.1609	train_acc=0.9688	val_acc=0.9437
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=80	epoch=1	loss=0.1289	train_acc=0.9531	val_acc=0.9437
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=81	epoch=1	loss=0.2308	train_acc=0.8906	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=82	epoch=1	loss=0.1296	train_acc=0.9531	val_acc=0.9437
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=83	epoch=1	loss=0.0743	train_acc=0.9844	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=84	epoch=1	loss=0.2104	train_acc=0.9219	val_acc=0.9437
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=85	epoch=1	loss=0.0677	train_acc=0.9844	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=86	epoch=1	loss=0.1802	train_acc=0.9375	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=87	epoch=1	loss=0.1055	train_acc=0.9688	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=88	epoch=1	loss=0.0904	train_acc=0.9688	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=89	epoch=1	loss=0.0991	train_acc=0.9844	val_acc=0.9482
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=90	epoch=1	loss=0.1056	train_acc=0.9688	val_acc=0.9482
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=91	epoch=1	loss=0.1861	train_acc=0.9375	val_acc=0.9464
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=92	epoch=1	loss=0.1864	train_acc=0.9062	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=93	epoch=1	loss=0.1768	train_acc=0.9531	val_acc=0.9491
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=94	epoch=1	loss=0.1493	train_acc=0.9219	val_acc=0.9482
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=95	epoch=1	loss=0.1479	train_acc=0.9531	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=96	epoch=1	loss=0.1165	train_acc=0.9531	val_acc=0.9491
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=97	epoch=1	loss=0.1625	train_acc=0.9531	val_acc=0.9510
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=98	epoch=1	loss=0.1205	train_acc=0.9531	val_acc=0.9510
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=99	epoch=1	loss=0.0913	train_acc=0.9688	val_acc=0.9510
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=100	epoch=1	loss=0.1001	train_acc=0.9688	val_acc=0.9482
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=101	epoch=1	loss=0.1217	train_acc=0.9688	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=102	epoch=1	loss=0.1272	train_acc=0.9531	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=103	epoch=1	loss=0.1282	train_acc=0.9531	val_acc=0.9401
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=104	epoch=1	loss=0.1006	train_acc=0.9844	val_acc=0.9419
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=105	epoch=1	loss=0.2237	train_acc=0.9219	val_acc=0.9401
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=106	epoch=1	loss=0.1205	train_acc=0.9375	val_acc=0.9410
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=107	epoch=1	loss=0.1031	train_acc=0.9688	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=108	epoch=1	loss=0.0972	train_acc=0.9688	val_acc=0.9510
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=109	epoch=1	loss=0.0815	train_acc=0.9688	val_acc=0.9519
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=110	epoch=1	loss=0.2164	train_acc=0.9219	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=111	epoch=1	loss=0.1216	train_acc=0.9531	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=112	epoch=1	loss=0.1812	train_acc=0.9062	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=113	epoch=1	loss=0.0951	train_acc=0.9688	val_acc=0.9446
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=114	epoch=1	loss=0.1651	train_acc=0.9531	val_acc=0.9464
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=115	epoch=1	loss=0.0816	train_acc=0.9688	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=116	epoch=1	loss=0.1433	train_acc=0.9375	val_acc=0.9482
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=117	epoch=1	loss=0.1418	train_acc=0.9375	val_acc=0.9510
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=118	epoch=1	loss=0.1094	train_acc=0.9688	val_acc=0.9491
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=119	epoch=1	loss=0.1572	train_acc=0.9688	val_acc=0.9510
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=120	epoch=1	loss=0.1437	train_acc=0.9531	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=121	epoch=1	loss=0.2211	train_acc=0.9375	val_acc=0.9455
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=122	epoch=1	loss=0.1438	train_acc=0.9375	val_acc=0.9410
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=123	epoch=1	loss=0.0492	train_acc=0.9844	val_acc=0.9391
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=124	epoch=1	loss=0.0749	train_acc=0.9688	val_acc=0.9391
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=125	epoch=1	loss=0.1054	train_acc=0.9688	val_acc=0.9401
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=126	epoch=1	loss=0.1082	train_acc=0.9688	val_acc=0.9428
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=127	epoch=1	loss=0.1830	train_acc=0.9375	val_acc=0.9473
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=128	epoch=1	loss=0.1528	train_acc=0.9531	val_acc=0.9510
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=129	epoch=1	loss=0.1109	train_acc=0.9531	val_acc=0.9491
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=130	epoch=1	loss=0.1313	train_acc=0.9531	val_acc=0.9519
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=131	epoch=1	loss=0.0874	train_acc=0.9688	val_acc=0.9519
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=132	epoch=1	loss=0.0557	train_acc=1.0000	val_acc=0.9528
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=133	epoch=1	loss=0.1125	train_acc=0.9688	val_acc=0.9519
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=134	epoch=1	loss=0.0886	train_acc=0.9844	val_acc=0.9528
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=135	epoch=1	loss=0.0983	train_acc=0.9531	val_acc=0.9537
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=136	epoch=1	loss=0.1366	train_acc=0.9375	val_acc=0.9537
batchsize=64, learning_rate=1e-05, max_length=512, dropout=0.5, 83, step=137	epoch=1	loss=0.0818	train_acc=0.9792	val_acc=0.9500
